SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22020,203954,0022000337,"FEB 04, 2021",PHI vs. POR,L,34,14,21,0.667,0,1,0.0,9,9,1.0,1,4,5,1,1,1,5,1,37,-19,1
22020,203954,0022000327,"FEB 03, 2021",PHI @ CHA,W,34,11,17,0.647,3,4,0.75,9,10,0.9,0,11,11,2,2,1,5,3,34,12,1
22020,203954,0022000294,"JAN 29, 2021",PHI @ MIN,W,27,10,19,0.526,1,2,0.5,16,18,0.889,3,8,11,3,1,0,0,3,37,21,1
22020,203954,0022000276,"JAN 27, 2021",PHI vs. LAL,W,38,8,18,0.444,1,3,0.333,11,13,0.846,1,5,6,4,0,2,5,4,28,8,1
22020,203954,0022000243,"JAN 23, 2021",PHI @ DET,W,35,10,20,0.5,1,2,0.5,12,17,0.706,5,9,14,1,1,2,3,2,33,13,1
22020,203954,0022000233,"JAN 22, 2021",PHI vs. BOS,W,30,11,15,0.733,2,2,1.0,14,15,0.933,3,8,11,3,1,0,5,5,38,13,1
22020,203954,0022000218,"JAN 20, 2021",PHI vs. BOS,W,33,12,19,0.632,1,5,0.2,17,21,0.81,0,10,10,2,1,1,1,2,42,15,1
22020,203954,0022000174,"JAN 14, 2021",PHI vs. MIA,W,24,3,8,0.375,1,2,0.5,2,4,0.5,0,5,5,1,1,0,3,1,9,4,1
22020,203954,0022000157,"JAN 12, 2021",PHI vs. MIA,W,39,16,23,0.696,0,3,0.0,13,13,1.0,2,14,16,4,5,1,4,2,45,4,1
22020,203954,0022000153,"JAN 11, 2021",PHI @ ATL,L,23,8,17,0.471,1,4,0.25,7,8,0.875,2,9,11,1,0,1,3,2,24,-27,1
22020,203954,0022000118,"JAN 07, 2021",PHI @ BKN,L,30,7,14,0.5,2,2,1.0,4,5,0.8,0,12,12,3,0,1,5,5,20,-16,1
22020,203954,0022000109,"JAN 06, 2021",PHI vs. WAS,W,37,11,20,0.55,3,4,0.75,13,13,1.0,0,8,8,5,3,3,5,1,38,14,1
22020,203954,0022000094,"JAN 04, 2021",PHI vs. CHA,W,25,4,10,0.4,0,3,0.0,6,8,0.75,1,10,11,4,2,3,1,1,14,18,1
22020,203954,0022000082,"JAN 02, 2021",PHI vs. CHA,W,37,7,11,0.636,1,2,0.5,4,6,0.667,3,11,14,4,1,1,5,2,19,19,1
22020,203954,0022000064,"DEC 31, 2020",PHI @ ORL,W,27,7,11,0.636,1,2,0.5,6,8,0.75,0,9,9,2,0,2,0,2,21,23,1
22020,203954,0022000049,"DEC 29, 2020",PHI vs. TOR,W,38,7,17,0.412,1,6,0.167,14,16,0.875,4,12,16,4,2,2,5,1,29,15,1
22020,203954,0022000025,"DEC 26, 2020",PHI @ NYK,W,31,10,20,0.5,2,4,0.5,5,7,0.714,4,6,10,2,1,1,1,3,27,18,1
22020,203954,0022000013,"DEC 23, 2020",PHI vs. WAS,W,35,10,17,0.588,1,1,1.0,8,9,0.889,2,12,14,2,0,1,3,3,29,-2,1
22019,203954,0021901315,"AUG 14, 2020",PHI @ HOU,W,23,6,12,0.5,0,0,0.0,2,3,0.667,2,4,6,1,1,1,5,5,14,9,1
22019,203954,0021901305,"AUG 12, 2020",PHI vs. TOR,L,14,1,4,0.25,0,0,0.0,3,4,0.75,1,8,9,0,1,1,5,2,5,6,1
22019,203954,0021901289,"AUG 09, 2020",PHI @ POR,L,6,1,6,0.167,0,0,0.0,0,1,0.0,2,2,4,1,0,0,1,1,2,-6,1
22019,203954,0021901277,"AUG 07, 2020",PHI vs. ORL,W,37,7,18,0.389,0,2,0.0,9,13,0.692,2,11,13,1,0,0,2,4,23,3,1
22019,203954,0021901263,"AUG 05, 2020",PHI @ WAS,W,33,11,20,0.55,0,2,0.0,7,8,0.875,1,10,11,3,3,2,3,6,29,3,1
22019,203954,0021901254,"AUG 03, 2020",PHI vs. SAS,W,31,9,17,0.529,0,2,0.0,9,12,0.75,2,7,9,5,1,0,4,2,27,-3,1
22019,203954,0021901242,"AUG 01, 2020",PHI @ IND,L,34,15,23,0.652,1,5,0.2,10,12,0.833,9,12,21,4,1,3,4,3,41,21,1
22019,203954,0021900971,"MAR 11, 2020",PHI vs. DET,W,27,9,17,0.529,2,3,0.667,10,12,0.833,5,9,14,3,1,0,4,3,30,10,1
22019,203954,0021900865,"FEB 26, 2020",PHI @ CLE,L,8,1,1,1.0,0,0,0.0,1,4,0.25,0,0,0,0,0,1,1,0,3,-9,1
22019,203954,0021900850,"FEB 24, 2020",PHI vs. ATL,W,36,17,24,0.708,1,3,0.333,14,15,0.933,4,10,14,3,3,1,4,4,49,19,1
22019,203954,0021900840,"FEB 22, 2020",PHI @ MIL,L,29,5,17,0.294,1,2,0.5,6,7,0.857,3,8,11,4,1,1,4,4,17,-18,1
22019,203954,0021900822,"FEB 20, 2020",PHI vs. BKN,W,41,10,20,0.5,1,1,1.0,18,19,0.947,6,10,16,2,2,2,5,4,39,24,1
22019,203954,0021900802,"FEB 11, 2020",PHI vs. LAC,W,28,8,17,0.471,2,5,0.4,8,13,0.615,2,7,9,2,0,1,1,4,26,1,1
22019,203954,0021900788,"FEB 09, 2020",PHI vs. CHI,W,31,8,17,0.471,1,3,0.333,11,14,0.786,6,6,12,5,3,4,4,4,28,-1,1
22019,203954,0021900769,"FEB 07, 2020",PHI vs. MEM,W,16,3,6,0.5,1,1,1.0,3,4,0.75,3,7,10,3,2,1,3,2,10,7,1
22019,203954,0021900766,"FEB 06, 2020",PHI @ MIL,L,33,6,26,0.231,3,10,0.3,4,7,0.571,3,8,11,6,0,1,2,5,19,-3,1
22019,203954,0021900747,"FEB 03, 2020",PHI @ MIA,L,33,9,14,0.643,2,2,1.0,9,11,0.818,3,9,12,2,1,0,3,4,29,-16,1
22019,203954,0021900732,"FEB 01, 2020",PHI @ BOS,L,23,1,11,0.091,0,4,0.0,9,9,1.0,4,1,5,1,0,2,4,3,11,-25,1
22019,203954,0021900716,"JAN 30, 2020",PHI @ ATL,L,35,8,14,0.571,3,6,0.5,2,7,0.286,2,12,14,3,0,1,2,3,21,-2,1
22019,203954,0021900702,"JAN 28, 2020",PHI vs. GSW,W,26,9,13,0.692,1,3,0.333,5,8,0.625,2,8,10,1,0,1,5,2,24,10,1
22019,203954,0021900541,"JAN 06, 2020",PHI vs. OKC,W,33,7,17,0.412,0,3,0.0,4,5,0.8,2,7,9,8,0,0,2,4,18,4,1
22019,203954,0021900520,"JAN 03, 2020",PHI @ HOU,L,33,7,17,0.412,0,3,0.0,6,6,1.0,1,11,12,3,2,1,3,4,20,-4,1
22019,203954,0021900475,"DEC 28, 2019",PHI @ MIA,L,36,11,16,0.688,2,4,0.5,11,12,0.917,3,8,11,2,0,1,3,5,35,11,1
22019,203954,0021900468,"DEC 27, 2019",PHI @ ORL,L,32,8,21,0.381,4,11,0.364,4,4,1.0,2,9,11,2,0,1,4,5,24,-1,1
22019,203954,0021900456,"DEC 25, 2019",PHI vs. MIL,W,28,11,21,0.524,3,6,0.5,6,6,1.0,2,9,11,3,0,2,1,5,31,15,1
22019,203954,0021900445,"DEC 23, 2019",PHI @ DET,W,28,7,9,0.778,1,1,1.0,5,6,0.833,3,5,8,3,1,3,3,2,20,-7,1
22019,203954,0021900433,"DEC 21, 2019",PHI vs. WAS,W,30,8,15,0.533,0,2,0.0,5,6,0.833,3,10,13,3,0,2,3,2,21,-2,1
22019,203954,0021900425,"DEC 20, 2019",PHI vs. DAL,L,33,12,24,0.5,3,7,0.429,6,6,1.0,2,15,17,2,1,1,1,3,33,5,1
22019,203954,0021900410,"DEC 18, 2019",PHI vs. MIA,L,35,8,19,0.421,1,5,0.2,5,5,1.0,8,11,19,3,1,2,1,2,22,-11,1
22019,203954,0021900372,"DEC 13, 2019",PHI vs. NOP,W,31,6,16,0.375,1,3,0.333,11,14,0.786,1,10,11,5,1,1,2,5,24,3,1
22019,203954,0021900367,"DEC 12, 2019",PHI @ BOS,W,36,12,21,0.571,2,3,0.667,12,14,0.857,2,11,13,6,0,1,2,3,38,21,1
22019,203954,0021900353,"DEC 10, 2019",PHI vs. DEN,W,31,8,18,0.444,0,3,0.0,6,7,0.857,2,8,10,6,2,1,4,3,22,-8,1
22019,203954,0021900338,"DEC 08, 2019",PHI vs. TOR,W,30,3,7,0.429,0,1,0.0,4,6,0.667,1,7,8,6,1,1,7,2,10,-4,1
22019,203954,0021900316,"DEC 05, 2019",PHI @ WAS,L,35,7,12,0.583,1,2,0.5,11,14,0.786,3,18,21,1,0,1,8,4,26,1,1
22019,203954,0021900294,"DEC 02, 2019",PHI vs. UTA,W,30,5,13,0.385,1,2,0.5,5,6,0.833,1,10,11,4,1,1,2,5,16,-1,1
22019,203954,0021900281,"NOV 30, 2019",PHI vs. IND,W,33,8,15,0.533,1,2,0.5,15,15,1.0,1,10,11,4,3,1,2,3,32,8,1
22019,203954,0021900271,"NOV 29, 2019",PHI @ NYK,W,35,7,19,0.368,0,4,0.0,13,15,0.867,3,14,17,2,0,3,3,4,27,12,1
22019,203954,0021900257,"NOV 27, 2019",PHI vs. SAC,W,32,10,19,0.526,1,4,0.25,12,14,0.857,4,12,16,1,0,2,3,0,33,5,1
22019,203954,0021900246,"NOV 25, 2019",PHI @ TOR,L,32,0,11,0.0,0,4,0.0,0,3,0.0,3,10,13,2,0,0,4,5,0,-9,1
22019,203954,0021900230,"NOV 23, 2019",PHI vs. MIA,W,26,8,15,0.533,2,3,0.667,5,5,1.0,3,8,11,2,2,2,2,2,23,28,1
22019,203954,0021900218,"NOV 22, 2019",PHI vs. SAS,W,28,9,13,0.692,0,2,0.0,3,4,0.75,3,11,14,3,1,1,4,4,21,13,1
22019,203954,0021900202,"NOV 20, 2019",PHI vs. NYK,W,34,7,19,0.368,1,7,0.143,8,12,0.667,2,10,12,5,0,1,3,3,23,10,1
22019,203954,0021900183,"NOV 17, 2019",PHI @ CLE,W,23,6,13,0.462,0,2,0.0,2,2,1.0,1,3,4,2,1,1,2,3,14,14,1
22019,203954,0021900172,"NOV 15, 2019",PHI @ OKC,L,38,12,24,0.5,4,8,0.5,3,6,0.5,2,10,12,2,1,0,1,4,31,-10,1
22019,203954,0021900147,"NOV 12, 2019",PHI vs. CLE,W,35,10,20,0.5,3,5,0.6,4,5,0.8,2,14,16,4,1,2,2,2,27,1,1
22019,203954,0021900134,"NOV 10, 2019",PHI vs. CHA,W,26,6,10,0.6,0,1,0.0,6,7,0.857,2,7,9,3,2,2,2,2,18,11,1
22019,203954,0021900123,"NOV 08, 2019",PHI @ DEN,L,28,6,17,0.353,2,4,0.5,5,7,0.714,5,10,15,2,0,1,8,6,19,-10,1
22019,203954,0021900110,"NOV 06, 2019",PHI @ UTA,L,36,5,16,0.313,1,5,0.2,16,18,0.889,4,12,16,3,0,2,3,5,27,7,1
22019,203954,0021900057,"OCT 30, 2019",PHI vs. MIN,W,20,7,14,0.5,1,1,1.0,4,4,1.0,1,4,5,2,1,1,1,2,19,7,1
22019,203954,0021900043,"OCT 28, 2019",PHI @ ATL,W,33,12,19,0.632,2,6,0.333,10,10,1.0,3,10,13,5,3,1,7,5,36,5,1
22019,203954,0021900008,"OCT 23, 2019",PHI vs. BOS,W,23,5,14,0.357,1,4,0.25,4,8,0.5,4,9,13,3,0,3,0,5,15,16,1
22018,203954,0021801194,"APR 06, 2019",PHI @ CHI,W,28,9,16,0.563,0,3,0.0,2,6,0.333,1,9,10,5,0,3,2,2,20,12,1
22018,203954,0021801177,"APR 04, 2019",PHI vs. MIL,L,37,12,31,0.387,3,9,0.333,7,10,0.7,3,10,13,13,2,3,3,3,34,0,1
22018,203954,0021801123,"MAR 28, 2019",PHI vs. BKN,W,28,12,20,0.6,3,4,0.75,12,16,0.75,3,10,13,6,3,1,2,3,39,13,1
22018,203954,0021801103,"MAR 25, 2019",PHI @ ORL,L,31,8,15,0.533,1,3,0.333,3,6,0.5,2,8,10,2,1,0,5,4,20,-12,1
22018,203954,0021801088,"MAR 23, 2019",PHI @ ATL,L,35,7,11,0.636,2,3,0.667,11,14,0.786,1,11,12,2,0,0,4,0,27,3,1
22018,203954,0021801067,"MAR 20, 2019",PHI vs. BOS,W,41,8,17,0.471,1,3,0.333,20,21,0.952,6,16,22,4,1,1,3,4,37,12,1
22018,203954,0021801043,"MAR 17, 2019",PHI @ MIL,W,36,15,31,0.484,4,13,0.308,6,7,0.857,2,13,15,6,3,1,1,4,40,-6,2
22018,203954,0021801027,"MAR 15, 2019",PHI vs. SAC,W,36,9,19,0.474,0,3,0.0,3,4,0.75,2,15,17,3,1,4,4,2,21,-2,1
22018,203954,0021801008,"MAR 12, 2019",PHI vs. CLE,W,34,6,16,0.375,1,3,0.333,4,4,1.0,3,16,19,5,1,4,6,2,17,9,1
22018,203954,0021800994,"MAR 10, 2019",PHI vs. IND,W,28,11,21,0.524,0,2,0.0,11,15,0.733,3,9,12,0,2,0,2,5,33,16,1
22018,203954,0021800856,"FEB 13, 2019",PHI @ NYK,W,34,7,13,0.538,0,0,0.0,12,14,0.857,2,12,14,3,0,1,4,5,26,9,1
22018,203954,0021800849,"FEB 12, 2019",PHI vs. BOS,L,37,9,22,0.409,2,8,0.25,3,4,0.75,3,11,14,3,0,2,2,5,23,3,1
22018,203954,0021800835,"FEB 10, 2019",PHI vs. LAL,W,32,12,16,0.75,2,3,0.667,11,12,0.917,0,14,14,3,1,0,3,2,37,23,1
22018,203954,0021800818,"FEB 08, 2019",PHI vs. DEN,W,33,4,17,0.235,0,5,0.0,7,8,0.875,2,10,12,1,1,4,4,3,15,13,1
22018,203954,0021800800,"FEB 05, 2019",PHI vs. TOR,L,42,10,20,0.5,3,7,0.429,14,15,0.933,2,11,13,2,1,3,4,4,37,-9,1
22018,203954,0021800785,"FEB 02, 2019",PHI @ SAC,L,39,9,24,0.375,0,5,0.0,11,13,0.846,7,10,17,2,1,4,4,3,29,-3,1
22018,203954,0021800768,"JAN 31, 2019",PHI @ GSW,W,34,8,24,0.333,0,5,0.0,10,12,0.833,6,14,20,5,2,0,8,4,26,-1,1
22018,203954,0021800755,"JAN 29, 2019",PHI @ LAL,W,30,7,16,0.438,2,6,0.333,12,15,0.8,1,10,11,6,0,1,6,3,28,22,1
22018,203954,0021800711,"JAN 23, 2019",PHI vs. SAS,W,37,13,28,0.464,2,4,0.5,5,6,0.833,7,12,19,3,0,1,3,3,33,12,1
22018,203954,0021800699,"JAN 21, 2019",PHI vs. HOU,W,27,9,16,0.563,0,1,0.0,14,17,0.824,3,11,14,2,2,3,2,3,32,21,1
22018,203954,0021800678,"JAN 19, 2019",PHI vs. OKC,L,34,11,19,0.579,1,5,0.2,8,12,0.667,2,6,8,6,0,1,3,3,31,17,1
22018,203954,0021800667,"JAN 17, 2019",PHI @ IND,W,35,9,19,0.474,2,7,0.286,2,2,1.0,3,10,13,8,1,3,5,3,22,18,1
22018,203954,0021800652,"JAN 15, 2019",PHI vs. MIN,W,27,10,17,0.588,4,6,0.667,7,8,0.875,1,12,13,3,0,1,4,4,31,20,1
22018,203954,0021800638,"JAN 13, 2019",PHI @ NYK,W,32,9,24,0.375,0,2,0.0,8,12,0.667,2,6,8,1,0,6,2,4,26,-3,1
22018,203954,0021800608,"JAN 09, 2019",PHI @ WAS,L,34,11,17,0.647,1,4,0.25,12,14,0.857,4,10,14,2,1,3,7,3,35,-25,1
22018,203954,0021800600,"JAN 08, 2019",PHI vs. WAS,W,24,8,13,0.615,2,4,0.5,2,3,0.667,0,10,10,4,0,1,3,1,20,12,1
22018,203954,0021800578,"JAN 05, 2019",PHI vs. DAL,W,35,7,17,0.412,1,3,0.333,10,11,0.909,0,12,12,5,1,1,2,4,25,7,1
22018,203954,0021800561,"JAN 02, 2019",PHI @ PHX,W,36,12,23,0.522,1,1,1.0,17,19,0.895,4,14,18,2,3,2,4,3,42,6,1
22018,203954,0021800553,"JAN 01, 2019",PHI @ LAC,W,35,9,19,0.474,2,4,0.5,8,12,0.667,4,15,19,3,1,3,5,5,28,-4,1
22018,203954,0021800515,"DEC 27, 2018",PHI @ UTA,W,33,9,17,0.529,2,6,0.333,3,4,0.75,2,13,15,6,0,5,4,6,23,17,1
22018,203954,0021800499,"DEC 25, 2018",PHI @ BOS,L,40,10,17,0.588,2,4,0.5,12,12,1.0,0,16,16,2,0,2,5,2,34,2,1
22018,203954,0021800481,"DEC 22, 2018",PHI vs. TOR,W,31,10,15,0.667,0,0,0.0,7,9,0.778,1,10,11,1,1,1,3,3,27,15,1
22018,203954,0021800457,"DEC 19, 2018",PHI vs. NYK,W,26,10,17,0.588,0,0,0.0,4,4,1.0,3,7,10,3,0,1,4,4,24,10,1
22018,203954,0021800448,"DEC 17, 2018",PHI @ SAS,L,29,6,17,0.353,0,6,0.0,1,1,1.0,3,8,11,5,0,0,4,0,13,-18,1
22018,203954,0021800437,"DEC 16, 2018",PHI @ CLE,W,29,10,16,0.625,0,1,0.0,4,6,0.667,1,8,9,2,0,1,3,1,24,13,1
22018,203954,0021800424,"DEC 14, 2018",PHI vs. IND,L,34,13,22,0.591,1,6,0.167,13,16,0.813,8,13,21,3,1,1,6,4,40,-4,1
22018,203954,0021800408,"DEC 12, 2018",PHI vs. BKN,L,38,12,18,0.667,2,3,0.667,7,8,0.875,3,14,17,6,1,1,6,5,33,7,1
22018,203954,0021800392,"DEC 10, 2018",PHI vs. DET,W,33,6,16,0.375,1,4,0.25,11,14,0.786,2,6,8,3,2,2,3,3,24,30,1
22018,203954,0021800359,"DEC 05, 2018",PHI @ TOR,L,36,5,17,0.294,0,4,0.0,0,2,0.0,2,10,12,5,0,2,4,5,10,-23,1
22018,203954,0021800340,"DEC 02, 2018",PHI vs. MEM,W,38,4,13,0.308,0,2,0.0,7,8,0.875,0,14,14,3,1,1,4,3,15,13,1
22018,203954,0021800322,"NOV 30, 2018",PHI vs. WAS,W,22,5,12,0.417,1,3,0.333,5,10,0.5,5,10,15,0,0,3,0,0,16,30,1
22018,203954,0021800307,"NOV 28, 2018",PHI vs. NYK,W,30,10,21,0.476,0,3,0.0,6,8,0.75,2,12,14,7,1,1,1,1,26,25,1
22018,203954,0021800289,"NOV 25, 2018",PHI @ BKN,W,36,11,19,0.579,0,3,0.0,10,12,0.833,2,10,12,4,0,2,4,4,32,11,1
22018,203954,0021800270,"NOV 23, 2018",PHI vs. CLE,L,33,8,13,0.615,2,4,0.5,6,8,0.75,0,12,12,3,0,0,2,3,24,-19,1
22018,203954,0021800253,"NOV 21, 2018",PHI vs. NOP,W,32,11,23,0.478,2,4,0.5,7,9,0.778,5,14,19,2,0,2,7,5,31,-11,1
22018,203954,0021800242,"NOV 19, 2018",PHI vs. PHX,W,36,12,23,0.522,0,5,0.0,9,12,0.75,3,14,17,1,3,1,6,4,33,18,1
22018,203954,0021800225,"NOV 17, 2018",PHI @ CHA,W,40,9,23,0.391,2,5,0.4,13,14,0.929,2,9,11,3,1,2,4,5,33,-4,1
22018,203954,0021800218,"NOV 16, 2018",PHI vs. UTA,W,26,7,20,0.35,1,4,0.25,8,9,0.889,1,6,7,2,2,3,1,4,23,12,1
22018,203954,0021800202,"NOV 14, 2018",PHI @ ORL,L,36,6,20,0.3,4,7,0.571,3,4,0.75,0,13,13,10,0,2,2,2,19,2,1
22018,203954,0021800191,"NOV 12, 2018",PHI @ MIA,W,36,8,15,0.533,3,4,0.75,16,20,0.8,6,12,18,3,0,0,2,1,35,12,1
22018,203954,0021800179,"NOV 10, 2018",PHI @ MEM,L,39,4,15,0.267,0,6,0.0,6,10,0.6,2,14,16,5,1,1,6,5,14,4,1
22018,203954,0021800168,"NOV 09, 2018",PHI vs. CHA,W,39,11,18,0.611,1,2,0.5,19,22,0.864,2,16,18,4,0,4,3,4,42,9,1
22018,203954,0021800157,"NOV 07, 2018",PHI @ IND,W,36,7,16,0.438,1,5,0.2,5,6,0.833,1,9,10,2,1,3,5,2,20,7,1
22018,203954,0021800134,"NOV 04, 2018",PHI @ BKN,L,32,4,8,0.5,0,1,0.0,8,10,0.8,1,14,15,4,0,1,5,5,16,-5,1
22018,203954,0021800125,"NOV 03, 2018",PHI vs. DET,W,34,10,18,0.556,1,3,0.333,18,23,0.783,0,17,17,1,0,2,4,5,39,1,1
22018,203954,0021800113,"NOV 01, 2018",PHI vs. LAC,W,33,16,32,0.5,3,8,0.375,6,9,0.667,4,9,13,1,0,4,2,5,41,16,1
22018,203954,0021800100,"OCT 30, 2018",PHI @ TOR,L,33,11,21,0.524,3,4,0.75,6,7,0.857,5,6,11,4,0,1,2,4,31,-7,1
22018,203954,0021800088,"OCT 29, 2018",PHI vs. ATL,W,30,3,9,0.333,0,2,0.0,4,4,1.0,2,4,6,6,0,2,4,3,10,12,1
22018,203954,0021800078,"OCT 27, 2018",PHI vs. CHA,W,37,10,22,0.455,1,5,0.2,6,6,1.0,2,13,15,2,0,2,3,3,27,-2,1
22018,203954,0021800059,"OCT 24, 2018",PHI @ MIL,L,36,9,24,0.375,2,7,0.286,10,13,0.769,3,16,19,6,0,3,2,2,30,3,1
22018,203954,0021800049,"OCT 23, 2018",PHI @ DET,L,39,11,20,0.55,0,4,0.0,11,14,0.786,1,10,11,7,0,3,1,5,33,3,1
22018,203954,0021800029,"OCT 20, 2018",PHI vs. ORL,W,34,13,26,0.5,3,5,0.6,3,4,0.75,4,6,10,3,0,0,0,2,32,-8,1
22018,203954,0021800014,"OCT 18, 2018",PHI vs. CHI,W,33,9,14,0.643,0,3,0.0,12,14,0.857,1,11,12,3,1,4,2,4,30,26,1
22018,203954,0021800001,"OCT 16, 2018",PHI @ BOS,L,37,9,21,0.429,1,4,0.25,4,5,0.8,2,8,10,2,1,2,5,3,23,-8,1
22017,203954,0021701118,"MAR 28, 2018",PHI vs. NYK,W,9,2,6,0.333,0,1,0.0,1,2,0.5,2,1,3,0,0,0,1,1,5,7,1
22017,203954,0021701105,"MAR 26, 2018",PHI vs. DEN,W,27,6,12,0.5,0,1,0.0,8,10,0.8,1,12,13,2,1,2,4,5,20,20,1
22017,203954,0021701088,"MAR 24, 2018",PHI vs. MIN,W,24,6,12,0.5,1,3,0.333,6,8,0.75,0,6,6,2,0,3,1,2,19,21,1
22017,203954,0021701073,"MAR 22, 2018",PHI @ ORL,W,20,6,11,0.545,1,4,0.25,4,4,1.0,2,7,9,3,1,1,1,2,17,24,1
22017,203954,0021701066,"MAR 21, 2018",PHI vs. MEM,W,20,4,10,0.4,0,2,0.0,6,6,1.0,1,6,7,4,1,1,1,2,14,19,1
22017,203954,0021701052,"MAR 19, 2018",PHI vs. CHA,W,31,10,17,0.588,4,6,0.667,1,2,0.5,4,16,20,2,0,3,9,4,25,-9,1
22017,203954,0021701030,"MAR 16, 2018",PHI vs. BKN,W,33,6,23,0.261,1,4,0.25,11,11,1.0,7,12,19,4,1,2,1,4,24,20,1
22017,203954,0021701022,"MAR 15, 2018",PHI @ NYK,W,32,11,21,0.524,2,5,0.4,5,7,0.714,4,6,10,4,0,2,3,3,29,10,1
22017,203954,0021701005,"MAR 13, 2018",PHI vs. IND,L,33,11,22,0.5,0,5,0.0,7,8,0.875,2,10,12,4,0,3,8,4,29,1,1
22017,203954,0021700999,"MAR 11, 2018",PHI @ BKN,W,26,9,17,0.529,1,2,0.5,2,4,0.5,3,5,8,3,1,1,2,1,21,19,1
22017,203954,0021700973,"MAR 08, 2018",PHI @ MIA,L,28,5,18,0.278,3,6,0.5,4,7,0.571,1,6,7,3,0,0,1,5,17,0,1
22017,203954,0021700957,"MAR 06, 2018",PHI @ CHA,W,29,8,16,0.5,0,3,0.0,2,2,1.0,2,3,5,4,0,1,3,4,18,-5,1
22017,203954,0021700947,"MAR 04, 2018",PHI @ MIL,L,31,6,12,0.5,0,3,0.0,7,10,0.7,0,8,8,2,1,2,7,5,19,-10,1
22017,203954,0021700927,"MAR 02, 2018",PHI vs. CHA,W,32,8,19,0.421,1,4,0.25,6,11,0.545,1,14,15,4,0,3,4,4,23,19,1
22017,203954,0021700923,"MAR 01, 2018",PHI @ CLE,W,34,7,18,0.389,0,1,0.0,3,8,0.375,6,8,14,6,0,1,2,1,17,16,1
22017,203954,0021700909,"FEB 27, 2018",PHI @ MIA,L,30,9,16,0.563,3,6,0.5,2,3,0.667,2,6,8,4,1,0,5,5,23,12,1
22017,203954,0021700895,"FEB 25, 2018",PHI @ WAS,L,32,9,20,0.45,2,6,0.333,5,6,0.833,2,8,10,4,2,1,5,5,25,-9,1
22017,203954,0021700884,"FEB 24, 2018",PHI vs. ORL,W,27,10,17,0.588,1,4,0.25,7,10,0.7,3,11,14,1,0,1,0,2,28,9,1
22017,203954,0021700870,"FEB 22, 2018",PHI @ CHI,W,35,11,17,0.647,3,3,1.0,5,8,0.625,2,11,13,5,3,4,1,2,30,6,1
22017,203954,0021700842,"FEB 12, 2018",PHI vs. NYK,W,24,6,13,0.462,1,2,0.5,4,6,0.667,1,5,6,2,1,0,3,3,17,13,1
22017,203954,0021700828,"FEB 10, 2018",PHI vs. LAC,W,34,9,23,0.391,1,6,0.167,10,13,0.769,4,12,16,2,1,3,2,3,29,0,1
22017,203954,0021700818,"FEB 09, 2018",PHI vs. NOP,W,24,11,18,0.611,2,4,0.5,0,0,0.0,3,13,16,0,2,1,3,1,24,33,1
22017,203954,0021700802,"FEB 06, 2018",PHI vs. WAS,W,32,10,21,0.476,3,7,0.429,4,5,0.8,1,12,13,3,0,3,1,2,27,16,1
22017,203954,0021700777,"FEB 03, 2018",PHI @ IND,L,34,9,19,0.474,0,4,0.0,6,9,0.667,4,6,10,3,2,1,7,1,24,-20,1
22017,203954,0021700770,"FEB 02, 2018",PHI vs. MIA,W,31,7,17,0.412,0,4,0.0,3,4,0.75,2,9,11,4,0,3,6,5,17,11,1
22017,203954,0021700756,"JAN 31, 2018",PHI @ BKN,L,36,8,19,0.421,1,5,0.2,12,14,0.857,1,13,14,2,0,1,3,4,29,9,1
22017,203954,0021700736,"JAN 28, 2018",PHI @ OKC,L,36,10,16,0.625,3,4,0.75,4,5,0.8,3,7,10,2,0,2,5,4,27,10,1
22017,203954,0021700722,"JAN 26, 2018",PHI @ SAS,W,29,6,15,0.4,1,2,0.5,5,8,0.625,3,10,13,3,1,0,0,3,18,21,1
22017,203954,0021700704,"JAN 24, 2018",PHI vs. CHI,W,32,10,17,0.588,1,2,0.5,1,1,1.0,0,5,5,3,0,2,3,3,22,9,1
22017,203954,0021700690,"JAN 22, 2018",PHI @ MEM,L,32,5,13,0.385,0,2,0.0,5,9,0.556,5,9,14,1,0,0,4,4,15,-5,1
22017,203954,0021700678,"JAN 20, 2018",PHI vs. MIL,W,32,11,19,0.579,2,5,0.4,5,6,0.833,0,9,9,1,1,2,5,2,29,16,1
22017,203954,0021700663,"JAN 18, 2018",PHI @ BOS,W,35,10,19,0.526,0,1,0.0,6,7,0.857,3,13,16,6,1,2,4,4,26,10,1
22017,203954,0021700639,"JAN 15, 2018",PHI vs. TOR,W,35,11,21,0.524,1,5,0.2,11,14,0.786,5,6,11,3,0,1,7,4,34,-2,1
22017,203954,0021700614,"JAN 11, 2018",PHI vs. BOS,L,31,6,17,0.353,1,5,0.2,2,3,0.667,0,10,10,5,2,1,4,2,15,-7,1
22017,203954,0021700569,"JAN 05, 2018",PHI vs. DET,W,25,9,16,0.563,1,2,0.5,4,5,0.8,2,7,9,0,0,1,1,3,23,26,1
22017,203954,0021700555,"JAN 03, 2018",PHI vs. SAS,W,35,6,12,0.5,0,2,0.0,9,11,0.818,2,9,11,4,1,4,3,3,21,16,1
